url,title,make,model,year,vin,mileage,location,sale_status,reserve_met,sold_price_usd,highest_bid_usd,auction_end_datetime_utc,number_of_bids,scraped_at_utc
https://bringatrailer.com/listing/2003-toyota-land-cruiser-47,"Original-Owner 2003 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2003 Toyota Land Cruiser was purchased new by the seller and remained registered in Massachusetts until it was relocated to Florida in 2009. Finished in Sonora Gold Pearl over Ivory leather upholstery, the truck is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer case, and a locking… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $9,200 on 12/14/24 Bid: USD $9,200 Ended",Toyota,Land Cruiser,2003,,,,sold,True,9200,,2024-12-14T00:00:00+00:00,24,2026-03-02T00:07:12.375374+00:00
https://bringatrailer.com/listing/1999-toyota-land-cruiser-uzj100-2,"1999 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 1999 Toyota Land Cruiser was offered on BaT in April 2022, and subsequent work included the removal of various off-road modifications and the installation of Land Cruiser-branded tubular side steps and a stock CD/cassette stereo and bumpers. Finished in Champagne Pearl over beige leather upholstery, the truck is powered by a 4.7-liter V8… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $16,500 on 12/12/24 Bid: USD $15,995 Ended",Toyota,Land Cruiser,1999,,,,sold,True,16500,,2024-12-12T00:00:00+00:00,24,2026-03-02T00:07:12.375532+00:00
https://bringatrailer.com/listing/2000-toyota-land-cruiser-102,"One-Family-Owned 2000 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2000 Toyota Land Cruiser has been with one family since new and now has 99k miles. The truck is powered by a 4.7-liter 2UZ-FE V8 linked with a four-speed automatic transmission, a dual-range transfer case, and a locking center differential. It is finished in black over beige leather and features 16"" five-spoke alloy wheels, a power sunroof, a… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $29,250 on 12/9/24 Bid: USD $29,250 Ended",Toyota,Land Cruiser,2000,,99000.0,,sold,True,29250,,2024-12-09T00:00:00+00:00,24,2026-03-02T00:07:12.375663+00:00
https://bringatrailer.com/listing/2005-toyota-land-cruiser-38,"2005 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2005 Toyota Land Cruiser is said to have remained with its original owners until it was acquired by the seller in 2020, and it now has 88k miles. Finished in Galactic Gray Mica over Stone leather, the truck is equipped with a power sunroof, a receiver hitch, and 18"" alloy wheels in addition to a backup camera, navigation, a factory stereo,… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $32,750 on 12/6/24 Bid: USD $32,750 Ended",Toyota,Land Cruiser,2005,,88000.0,,sold,True,32750,,2024-12-06T00:00:00+00:00,24,2026-03-02T00:07:12.375796+00:00
https://bringatrailer.com/listing/2001-toyota-land-cruiser-54,"21k-Mile 2001 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2001 Toyota Land Cruiser was purchased new by the current owner's late father from Kool Toyota of Grand Rapids, Michigan, and has remained in the family through the current owner's acquisition in 2005. Finished in Riverock Green Mica over Ivory leather upholstery, it is powered by a 4.7-liter 2UZ-FE V8 linked with a four-speed automatic… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $57,000 on 12/3/24 Bid: USD $57,000 Ended",Toyota,Land Cruiser,2001,,21000.0,,sold,True,57000,,2024-12-03T00:00:00+00:00,24,2026-03-02T00:07:12.375917+00:00
https://bringatrailer.com/listing/2000-toyota-land-cruiser-95,"23-Years-Owned 2000 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2000 Toyota Land Cruiser was purchased in July 2001 by the seller, who has added all but 7k of the 211k miles indicated. The timing belt was replaced in 2020, the radiator was replaced in November 2022, and the steering gear and brake master cylinder were replaced in August 2023. The truck is powered by a 4.7-liter 2UZ-FE V8 linked with a… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $16,900 on 11/24/24 Bid: USD $16,900 Ended",Toyota,Land Cruiser,2000,,211000.0,,sold,True,16900,,2024-11-24T00:00:00+00:00,24,2026-03-02T00:07:12.376048+00:00
https://bringatrailer.com/listing/2007-toyota-land-cruiser-35,"2007 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2007 Toyota Land Cruiser remained in California through the seller's acquisition in 2020 and now has 90k miles. It was subsequently modified with 18"" Method wheels, an Old Man Emu lift kit, a G2X front bumper, a Rough Country winch, and a Victory 4x4 roof rack with a Rigid light bar. The truck is finished in Thunder Cloud Metallic over Stone… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $37,000 on 11/19/24 Bid: USD $37,000 Ended",Toyota,Land Cruiser,2007,,90000.0,,sold,True,37000,,2024-11-19T00:00:00+00:00,24,2026-03-02T00:07:12.376174+00:00
https://bringatrailer.com/listing/2000-toyota-land-cruiser-104,"2000 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2000 Toyota Land Cruiser was purchased by the current owner's father from the reported original owner in 2002 before it was acquired by the current owner in 2017. It is equipped with a Dobinsons 2"" IMS suspension lift, four-wheel disc brakes, matte black 17"" Method 701 wheels, Dissent Off-Road bumpers, a Smittybilt X2O Comp Gen2 winch, a… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $27,000 on 11/18/24 Bid: USD $27,000 Ended",Toyota,Land Cruiser,2000,,,,sold,True,27000,,2024-11-18T00:00:00+00:00,24,2026-03-02T00:07:12.376332+00:00
https://bringatrailer.com/listing/2003-toyota-land-cruiser-49,"2003 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2003 Toyota Land Cruiser was acquired by the seller in 2022 and subsequently modified with an Old Man Emu lift kit, a TJM front bumper, a Smittybilt winch, auxiliary lighting, rock sliders, and an OhanaRigsupply center console panel. It is finished in black over Shadow Gray leather and is powered by a 4.7-liter 2UZ-FE V8 linked with a… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $9,000 on 11/14/24 Bid: USD $9,000 Ended",Toyota,Land Cruiser,2003,,,,sold,True,9000,,2024-11-14T00:00:00+00:00,24,2026-03-02T00:07:12.376485+00:00
https://bringatrailer.com/listing/2004-toyota-land-cruiser-74,"2004 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2004 Toyota Land Cruiser was sold new from Western Slope Auto Co., in Grand Junction, Colorado, and remained registered in the state until being acquired by the seller in October 2024. The truck is finished in Natural White over Ivory leather and is powered by a 4.7-liter V8 linked with a five-speed automatic transmission, a dual-range… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $40,000 on 11/10/24 Bid: USD $40,000 Ended",Toyota,Land Cruiser,2004,,,,sold,True,40000,,2024-11-10T00:00:00+00:00,24,2026-03-02T00:07:12.376638+00:00
https://bringatrailer.com/listing/2002-toyota-land-cruiser-52,"2002 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2002 Toyota Land Cruiser is powered by a 4.7-liter 2UZ-FE V8 linked with a four-speed automatic transmission, a dual-range transfer case, and a locking center differential. The truck is finished in Thunder Cloud Metallic over Shadow Gray leather and features 16"" five-spoke alloy wheels, fog lights, a power sunroof, an aftermarket backup… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $33,750 on 11/9/24 Bid: USD $33,750 Ended",Toyota,Land Cruiser,2002,,,,sold,True,33750,,2024-11-09T00:00:00+00:00,24,2026-03-02T00:07:12.376789+00:00
https://bringatrailer.com/listing/2000-toyota-land-cruiser-101,"2000 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2000 Toyota Land Cruiser remained with one owner in Georgia before the selling dealer acquired it in 2024, and it now has 295k miles. Repainted black, the truck is powered by a 4.7-liter 2UZ-FE V8 driving all four wheels via a four-speed automatic transmission, a dual-range transfer case, and a locking center differential. 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $15,000 on 11/8/24 Bid: USD $15,000 Ended",Toyota,Land Cruiser,2000,,295000.0,,sold,True,15000,,2024-11-08T00:00:00+00:00,24,2026-03-02T00:07:12.376915+00:00
https://bringatrailer.com/listing/1999-toyota-land-cruiser-88,"1999 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 1999 Toyota Land Cruiser is powered by a 4.7-liter 2UZ-FE V8 linked with a four-speed automatic transmission, a dual-range transfer case, and a locking center differential. The truck was acquired by the current owner in 2014 and was repainted blue in 2016. Additional features include 16"" five-spoke alloy wheels, fog lights, a power sunroof, a… 0 Comments 0 Views Views 0 Watchers Watchers Bid to USD $11,600 on 11/5/24 Bid: USD $11,600 Ended",Toyota,Land Cruiser,1999,,,,reserve_not_met,False,,11600,2024-11-05T00:00:00+00:00,24,2026-03-02T00:07:12.377073+00:00
https://bringatrailer.com/listing/2004-toyota-land-cruiser-75,"45k-Mile 2004 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2004 Toyota Land Cruiser spent much of its time in Colorado before it was acquired by the selling dealer in 2024. Finished in Sonora Gold Pearl over Ivory leather, it is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer case, and a locking center differential. 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $40,250 on 11/2/24 Bid: USD $40,250 Ended",Toyota,Land Cruiser,2004,,45000.0,,sold,True,40250,,2024-11-02T00:00:00+00:00,24,2026-03-02T00:07:12.377191+00:00
https://bringatrailer.com/listing/2007-toyota-land-cruiser-34,"2007 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2007 Toyota Land Cruiser is finished in Galactic Gray Metallic over Stone leather and is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer case, and a locking center differential. Equipment includes 18"" alloy wheels, fog lights, a receiver hitch, a backup camera, heated front seats, a… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $30,000 on 10/26/24 Bid: USD $30,000 Ended",Toyota,Land Cruiser,2007,,,,sold,True,30000,,2024-10-26T00:00:00+00:00,24,2026-03-02T00:07:12.377356+00:00
https://bringatrailer.com/listing/2000-toyota-land-cruiser-100,"2000 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2000 Toyota Land Cruiser has been registered in California from new, and it is finished in Natural White over Ivory leather. Power is supplied by a 4.7-liter 2UZ-FE V8 linked with a four-speed automatic transmission, a dual-range transfer case, and a locking center differential. Features include 16"" five-spoke alloy wheels, fog lights, a… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $27,000 on 10/24/24 Bid: USD $27,000 Ended",Toyota,Land Cruiser,2000,,,,sold,True,27000,,2024-10-24T00:00:00+00:00,24,2026-03-02T00:07:12.377509+00:00
https://bringatrailer.com/listing/1999-toyota-land-cruiser-87,"Supercharged 1999 Toyota Land Cruiser UZJ100 5-Speed International USA P Premium NR No Reserve A Alumni This 1999 Toyota Land Cruiser was acquired by the seller in 2020 in Dubai and was subsequently modified and refurbished over the next three years, including rebuilding the 4.7-liter 2UZ-FE V8 and installing a Harrop 2650 supercharger, a five-speed manual transmission, a heavy-duty clutch kit, a Cruiser Outfitters part time transfer case conversion… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $46,000 on 10/24/24 Bid: USD $46,000 Ended",Toyota,Land Cruiser,1999,,,,sold,True,46000,,2024-10-24T00:00:00+00:00,24,2026-03-02T00:07:12.377668+00:00
https://bringatrailer.com/listing/2007-toyota-land-cruiser-32,"2007 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2007 Toyota Land Cruiser is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer case, and a locking center differential. The truck is finished in Galactic Gray Metallic over Stone leather and features 18"" five-spoke alloy wheels, Lightwerkz bi-xenon headlights, fog lights, a power sunroof, a… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $56,500 on 10/23/24 Bid: USD $56,500 Ended",Toyota,Land Cruiser,2007,,,,sold,True,56500,,2024-10-23T00:00:00+00:00,24,2026-03-02T00:07:12.377824+00:00
https://bringatrailer.com/listing/1998-toyota-land-cruiser-64,"1998 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 1998 Toyota Land Cruiser was acquired by the selling dealer from the initial owner in 2024, and it has 220k miles. It is finished in Champagne Pearl over Oak leather and is powered by a 4.7-liter V8 linked with a four-speed automatic transmission, a dual-range transfer case, and locking center and rear differentials. 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $9,625 on 10/22/24 Bid: USD $9,625 Ended",Toyota,Land Cruiser,1998,,220000.0,,sold,True,9625,,2024-10-22T00:00:00+00:00,24,2026-03-02T00:07:12.377950+00:00
https://bringatrailer.com/listing/2000-toyota-land-cruiser-94,"2004 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2004 Toyota Land Cruiser is powered by a 4.7-liter 2UZ-FE V8 linked with a four-speed automatic transmission, a dual-range transfer case, and a locking center differential. The truck is finished in Atlantis Blue Mica over Ivory leather and features 17"" Fuel wheels, a lift kit, aftermarket suspension components,… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $22,500 on 10/16/24 Bid: USD $22,500 Ended",Toyota,Land Cruiser,2004,,,,sold,True,22500,,2024-10-16T00:00:00+00:00,24,2026-03-02T00:07:12.378103+00:00
https://bringatrailer.com/listing/2006-toyota-land-cruiser-79,"2006 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2006 Toyota Land Cruiser spent much of its time registered to its original owners in Virginia before it was acquired by the selling dealer in 2024. It is finished in Sonora Gold Pearl over Ivory leather and is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer case, and a locking center… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $18,000 on 10/15/24 Bid: USD $18,000 Ended",Toyota,Land Cruiser,2006,,,,sold,True,18000,,2024-10-15T00:00:00+00:00,24,2026-03-02T00:07:12.378260+00:00
https://bringatrailer.com/listing/2006-toyota-land-cruiser-78,"2006 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2006 Toyota Land Cruiser was acquired by the current owner in 2021 and subsequently modified with an aftermarket front bumper, ARB driving lights, a roof rack, an ARB awning, and an aftermarket rear bumper with dual swing-out carriers. It is finished in black over Ivory leather and is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $31,000 on 10/12/24 Bid: USD $31,000 Ended",Toyota,Land Cruiser,2006,,,,sold,True,31000,,2024-10-12T00:00:00+00:00,24,2026-03-02T00:07:12.378418+00:00
https://bringatrailer.com/listing/2004-toyota-land-cruiser-72,"2004 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2004 Toyota Land Cruiser was first registered in New Jersey and later spent time in New York where it was acquired by the current owner in 2024. The truck is finished in Thunder Cloud Metallic over Shadow Gray leather upholstery and is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $15,000 on 10/2/24 Bid: USD $15,000 Ended",Toyota,Land Cruiser,2004,,,,sold,True,15000,,2024-10-02T00:00:00+00:00,24,2026-03-02T00:07:12.378571+00:00
https://bringatrailer.com/listing/2000-toyota-land-cruiser-99,"Modified 2000 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2000 Toyota Land Cruiser has been repainted Toyota Quicksand and modified with a Slee Off-Road suspension lift kit featuring remote-reservoir front shocks and adjustable upper control arms. Power is provided by 4.7-liter 2UZ-FE V8 mated to a replacement four-speed automatic transmission, and the truck is equipped with a dual-range transfer… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $18,027 on 9/28/24 Bid: USD $18,027 Ended",Toyota,Land Cruiser,2000,,,,sold,True,18027,,2024-09-28T00:00:00+00:00,24,2026-03-02T00:07:12.378726+00:00
https://bringatrailer.com/listing/2006-toyota-land-cruiser-77-2,"2006 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2006 Toyota Land Cruiser was purchased by the current owner in 2014, who has since added approximately 77k of the 104k miles. A timing belt service was performed on the 4.7-liter 2UZ-FE V8 in 2024, and this example is finished in Black Garnet Pearl over Ivory leather upholstery. 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $22,000 on 9/26/24 Bid: USD $22,000 Ended",Toyota,Land Cruiser,2006,,104000.0,,sold,True,22000,,2024-09-26T00:00:00+00:00,24,2026-03-02T00:07:12.378858+00:00
https://bringatrailer.com/listing/2007-toyota-land-cruiser-30,"Original-Owner 2007 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2007 Toyota Land Cruiser was purchased new by the seller and is finished in Galactic Gray Metallic over Stone leather upholstery. Power is provided by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer case, and a locking center differential. The truck received a replacement timing belt, water pump,… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $12,750 on 9/23/24 Bid: USD $12,750 Ended",Toyota,Land Cruiser,2007,,,,sold,True,12750,,2024-09-23T00:00:00+00:00,24,2026-03-02T00:07:12.379014+00:00
https://bringatrailer.com/listing/2000-toyota-land-cruiser-97,"2000 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2000 Toyota Land Cruiser was registered in Florida and Arizona before it was acquired by the seller in 2024, and it has been modified with an ARB front bumper, a front winch, aftermarket driving lights, a roof rack, an Old Man Emu suspension lift kit, an onboard ARB air compressor, and a Pioneer touchscreen stereo head unit linked with a… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $21,000 on 9/22/24 Bid: USD $21,000 Ended",Toyota,Land Cruiser,2000,,,,sold,True,21000,,2024-09-22T00:00:00+00:00,24,2026-03-02T00:07:12.379168+00:00
https://bringatrailer.com/listing/2000-toyota-land-cruiser-98,"2000 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2000 Toyota Land Cruiser is powered by a 4.7-liter 2UZ-FE V8 linked with a four-speed automatic transmission, a dual-range transfer case, and a locking center differential, and it is finished in Natural White over tan leather upholstery. Features 16"" five-spoke alloy wheels, a power sunroof, heated front seats, cruise control, automatic… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $9,450 on 9/20/24 Bid: USD $9,450 Ended",Toyota,Land Cruiser,2000,,,,sold,True,9450,,2024-09-20T00:00:00+00:00,24,2026-03-02T00:07:12.379320+00:00
https://bringatrailer.com/listing/2007-toyota-land-cruiser-31,"2007 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2007 Toyota Land Cruiser is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer case, and a locking center differential. It is finished in Thunder Cloud Metallic over Stone leather and features 18"" five-spoke alloy wheels, fog lights, a power sunroof, a receiver hitch, a backup camera,… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $43,250 on 9/19/24 Bid: USD $43,250 Ended",Toyota,Land Cruiser,2007,,,,sold,True,43250,,2024-09-19T00:00:00+00:00,24,2026-03-02T00:07:12.379473+00:00
https://bringatrailer.com/listing/2005-toyota-land-cruiser-34-2,"2005 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2005 Toyota Land Cruiser is finished in Natural White over Ivory leather and is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer case, and a locking center differential. It features a back-up camera, 18"" five-spoke wheels, a power sunroof, a receiver hitch, heated power-adjustable front… 0 Comments 0 Views Views 0 Watchers Watchers Bid to USD $10,000 on 9/18/24 Bid: USD $10,000 Ended",Toyota,Land Cruiser,2005,,,,reserve_not_met,False,,10000,2024-09-18T00:00:00+00:00,24,2026-03-02T00:07:12.379625+00:00
https://bringatrailer.com/listing/1998-toyota-land-cruiser-59,"1998 Toyota Land Cruiser UZJ100 VX Limited International USA P Premium NR No Reserve A Alumni This 1998 Toyota Land Cruiser VX Limited is a Japanese-market example that is powered by a 4.7-liter V8 driving all four wheels through a four-speed automatic transmission, a dual-range transfer case, and a locking center differential. 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $17,250 on 9/5/24 Bid: USD $17,250 Ended",Toyota,Land Cruiser,1998,,,,sold,True,17250,,2024-09-05T00:00:00+00:00,24,2026-03-02T00:07:12.379768+00:00
https://bringatrailer.com/listing/2003-toyota-land-cruiser-44,"Original-Owner 2003 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2003 Toyota Land Cruiser was purchased new by the seller and it has since remained registered in Texas and California. Finished in Black Garnet Pearl over Ivory leather upholstery, the truck is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer case, and a locking center differential. 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $14,750 on 9/3/24 Bid: USD $14,500 Ended",Toyota,Land Cruiser,2003,,,,sold,True,14750,,2024-09-03T00:00:00+00:00,24,2026-03-02T00:07:12.379924+00:00
https://bringatrailer.com/listing/2006-toyota-land-cruiser-59,"2006 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2006 Toyota Land Cruiser has remained registered in Arkansas since it was new, and it now has 109k miles. It is finished in Sonora Gold Pearl over Ivory leather and is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer case, and a locking center differential. 0 Comments 0 Views Views 0 Watchers Watchers Bid to USD $28,000 on 9/2/24 Bid: USD $28,000 Ended",Toyota,Land Cruiser,2006,,109000.0,,reserve_not_met,False,,28000,2024-09-02T00:00:00+00:00,24,2026-03-02T00:07:12.380060+00:00
https://bringatrailer.com/listing/2000-toyota-land-cruiser-96,"2000 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2000 Toyota Land Cruiser was first delivered to Toyota of Walnut Creek in California, and it has been registered in Georgia since May 2002. It is finished in black over Ivory leather, and it is powered by a 4.7-liter 2UZ-FE V8 linked with a four-speed automatic transmission, a dual-range transfer case, and a locking center differential. 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $17,000 on 9/2/24 Bid: USD $17,000 Ended",Toyota,Land Cruiser,2000,,,,sold,True,17000,,2024-09-02T00:00:00+00:00,24,2026-03-02T00:07:12.380210+00:00
https://bringatrailer.com/listing/2006-toyota-land-cruiser-76,"2006 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2006 Toyota Land Cruiser has been modified with Ironman 4x4 shocks, a Panhard correction kit, ARB torsion bars, a differential drop kit, a Dissent Off-Road front bumper, a Warn winch, a rear spare tire carrier, and roof cross-bars with an Ironman 4x4 awning. It is finished in Classic Silver Metallic over Stone leather and is powered by a… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $21,000 on 8/28/24 Bid: USD $21,000 Ended",Toyota,Land Cruiser,2006,,,,sold,True,21000,,2024-08-28T00:00:00+00:00,24,2026-03-02T00:07:12.380363+00:00
https://bringatrailer.com/listing/2006-toyota-land-cruiser-77,"2006 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2006 Toyota Land Cruiser was purchased by the current owner in 2014, who has since added approximately 77k of the 104k miles. Finished in Black Garnet Pearl over Ivory leather upholstery, the truck is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer case, a locking center differential,… 0 Comments 0 Views Views 0 Watchers Watchers Bid to USD $20,250 on 8/21/24 Bid: USD $20,250 Ended",Toyota,Land Cruiser,2006,,104000.0,,reserve_not_met,False,,20250,2024-08-21T00:00:00+00:00,24,2026-03-02T00:07:12.380492+00:00
https://bringatrailer.com/listing/2002-toyota-land-cruiser-50,"2002 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2002 Toyota Land Cruiser has remained registered in California since new and now has 180k miles. It is finished in Riverock Green Mica over Ivory leather and is powered by a 4.7-liter 2UZ-FE V8 linked with a four-speed automatic transmission, a dual-range transfer case, and a locking center differential. 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $30,000 on 8/13/24 Bid: USD $30,000 Ended",Toyota,Land Cruiser,2002,,180000.0,,sold,True,30000,,2024-08-13T00:00:00+00:00,24,2026-03-02T00:07:12.380613+00:00
https://bringatrailer.com/listing/2004-toyota-land-cruiser-70,"2004 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2004 Toyota Land Cruiser remained registered in Texas until February 2024, and it now has 60k miles. The truck is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer case, and a locking center differential, and it is finished in Thunder Cloud Metallic over gray leather. 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $44,000 on 8/9/24 Bid: USD $44,000 Ended",Toyota,Land Cruiser,2004,,60000.0,,sold,True,44000,,2024-08-09T00:00:00+00:00,24,2026-03-02T00:07:12.380736+00:00
https://bringatrailer.com/listing/1999-toyota-land-cruiser-78,"1999 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 1999 Toyota Land Cruiser is finished in Riverock Green Mica over Ivory leather, and it is powered by a 4.7-liter 2UZ-FE V8 linked with a four-speed automatic transmission, a dual-range transfer case, and a locking center and rear differential. An air-locking ARB front differential, a Slee Off-Road differential drop kit, and an Old Man Emu… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $12,750 on 8/8/24 Bid: USD $12,750 Ended",Toyota,Land Cruiser,1999,,,,sold,True,12750,,2024-08-08T00:00:00+00:00,24,2026-03-02T00:07:12.380888+00:00
https://bringatrailer.com/listing/2001-toyota-land-cruiser-51,"2001 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2001 Toyota Land Cruiser is powered by a 4.7-liter 2UZ-FE V8 linked with a four-speed automatic transmission, a dual-range transfer case, and a locking center differential. It is finished in black over Shadow Gray leather and features 18"" five-spoke alloy wheels, fog lights, an aftermarket roof rack, a power sunroof, a backup camera, heated… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $33,000 on 8/7/24 Bid: USD $33,000 Ended",Toyota,Land Cruiser,2001,,,,sold,True,33000,,2024-08-07T00:00:00+00:00,24,2026-03-02T00:07:12.381043+00:00
https://bringatrailer.com/listing/2002-toyota-land-cruiser-49,"2002 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2002 Toyota Land Cruiser has remained registered in California since new and now has 64k miles. Powered by a 4.7-liter 2UZ-FE V8 linked with a four-speed automatic transmission, a dual-range transfer case, and a locking center differential, the truck is finished in Thunder Cloud Metallic over Shadow Gray leather upholstery. 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $39,500 on 8/4/24 Bid: USD $39,500 Ended",Toyota,Land Cruiser,2002,,64000.0,,sold,True,39500,,2024-08-04T00:00:00+00:00,24,2026-03-02T00:07:12.381167+00:00
https://bringatrailer.com/listing/2005-toyota-land-cruiser-34,"2005 Toyota Land Cruiser UZJ100 International USA P Premium NR No Reserve A Alumni This 2005 Toyota Land Cruiser is finished in Natural White over Ivory leather and is powered by a 4.7-liter 2UZ-FE V8 linked with a five-speed automatic transmission, a dual-range transfer case, and a locking center differential. It features a back-up camera, 18"" five-spoke wheels, a power sunroof, a receiver hitch, heated power-adjustable front… 0 Comments 0 Views Views 0 Watchers Watchers Sold for USD $16,500 on 8/3/24 Bid: USD $16,500 Ended",Toyota,Land Cruiser,2005,,,,sold,True,16500,,2024-08-03T00:00:00+00:00,24,2026-03-02T00:07:12.381320+00:00
